,Additional_Info,Certificate_Number,City,Coordinate_System,Customer,Date,Date_Cleaned,Direction,Down_Grade_to_Invert,Down_Rim_to_Grade,Down_Rim_to_Invert,Downstream_MH,Drainage_Area,Easting,Elevation,Flow_Control,GPS_Accuracy,Height,InspectionID,IsImperial,Length_Surveyed,Lining_Method,Location_Code,Location_Details,Material,Media_Label,Northing,Owner,PO_Number,PacpQuickMaintRating,PacpQuickMaintRatingNum,PacpQuickOverallRating,PacpQuickOverallRatingNum,PacpQuickStructRating,PacpQuickStructRatingNum,Pipe_Joint_Length,Pipe_Segment_Reference,Pre-Cleaning,PressureValue,Project,Purpose,Reverse_Setup,Sewer_Category,Sewer_Use,Shape,Sheet_Number,Street,Surveyed_By,Time,Total_Length,Up_Grade_to_Invert,Up_Rim_to_Grade,Up_Rim_to_Invert,Upstream_MH,Weather,Width,WorkOrder,Year_Laid,Year_Renewed
1620,,4.1.16,"Miamisburg, OH",,Hazen & Sawyer,2016-06-01,2016-06-01,Downstream,,,7.69999980926514,SANMH200623,,,,Not Controlled,,8.0,1213.0,True,122.400001525879,,Light Highway,edge of street,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2200,4.0,2300,6.0,2100,2.0,5.0,SANGS2006260,Jetting,0.0,Miamisburg CCTV,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,1.0,1179 Lindenborough Ct.,BML,13:14:00,122.400001525879,,,7.19999980926514,SANMH200626,Dry,8.0,,,
1621,,4.1.16,"Miamisburg, OH",,Hazen & Sawyer,2016-06-01,2016-06-01,Upstream,,,7.19999980926514,SANMH200626,,,,Not Controlled,,8.0,1214.0,True,118.599998474121,,Yard,resident's yard,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,0000,0.0,0000,0.0,0000,0.0,5.0,SANGS2006270,Jetting,0.0,Miamisburg CCTV,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,1.0,1182 Lindenborough Ct.,BML,12:59:00,118.599998474121,,,6.69999980926514,SANMH200627,Dry,8.0,,,
1622,,4.1.16,"Miamisburg, OH",,Hazen & Sawyer,2016-06-01,2016-06-01,Upstream,,,8.0,SANMH200115,,,,Not Controlled,,8.0,1215.0,True,204.199996948242,,Light Highway,center of street,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,3123,12.0,3123,12.0,0000,0.0,5.0,SANGS2001170,Jetting,0.0,Miamisburg CCTV,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,1.0,1324 Cherry Hill Dr.,BML,12:22:00,204.199996948242,,,6.69999980926514,SANMH200117,Dry,8.0,,,
1623,,4.1.16,"Miamisburg, OH",,Hazen & Sawyer,2016-06-01,2016-06-01,Downstream,,,5.5,SANMH200112,,,,Not Controlled,,8.0,1216.0,True,208.600006103516,,Light Highway,center of street,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,4124,12.0,4124,13.0,1100,1.0,5.0,SANGS2001140,Jetting,0.0,Miamisburg CCTV,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,1.0,524 Cherry Hill Dr.,BML,11:57:00,208.600006103516,,,5.40000009536743,SANMH200114,Dry,8.0,,,
1624,,4.1.16,"Miamisburg, OH",,Hazen & Sawyer,2016-06-01,2016-06-01,Downstream,,,9.5,SANMH200629,,,,Not Controlled,,8.0,1217.0,True,137.399993896484,,Yard,backyard of residence,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2200,4.0,2400,8.0,2200,4.0,5.0,SANGS2006300,Jetting,0.0,Miamisburg CCTV,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,1.0,1331 Oak Knoll Ct.,BML,11:07:00,137.399993896484,,,8.39999961853027,SANMH200630,Dry,8.0,,,
1625,,4.1.16,"Miamisburg, OH",,Hazen & Sawyer,2016-06-01,2016-06-01,Downstream,,,8.39999961853027,SANMH200630,,,,Not Controlled,,8.0,1218.0,True,113.699996948242,,Light Highway,center of street,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2111,3.0,4123,11.0,4122,8.0,5.0,SANGS2006310,Jetting,0.0,Miamisburg CCTV,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,1.0,1332 Oak Knoll Ct.,BML,10:43:00,113.699996948242,,,10.0,SANMH200631,Dry,8.0,,,
1626,,4.1.16,"Miamisburg, OH",,Hazen & Sawyer,2016-06-01,2016-06-01,Upstream,,,10.0,SANMH200631,,,,Not Controlled,,8.0,1219.0,True,96.1999969482422,,Light Highway,center of street,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2200,4.0,2200,4.0,0000,0.0,5.0,SANGS2006320,Jetting,0.0,Miamisburg CCTV,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,1.0,1328 Oak Knoll Ct.,BML,10:22:00,96.1999969482422,,,10.5,SANMH200632,Dry,8.0,,,
1627,,4.1.16,"Miamisburg, OH",,Hazen & Sawyer,2016-06-01,2016-06-01,Downstream,,,10.5,SANMH200632,,,,Not Controlled,,8.0,1220.0,True,162.199996948242,,Yard,grass area to building,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2400,8.0,2600,12.0,2200,4.0,5.0,SANGS2006330,Jetting,0.0,Miamisburg CCTV,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,1.0,984 Somerset Dr.,BML,09:39:00,162.199996948242,,,8.30000019073486,SANMH200633,Dry,8.0,,,
1628,,4.1.16,"Miamisburg, OH",,Hazen & Sawyer,2016-06-01,2016-06-01,Downstream,,,8.30000019073486,SANMH200633,,,,De-Watered using Jetter,,8.0,1221.0,True,138.699996948242,,Yard,grass area to parking lot,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,4223,14.0,4531,37.0,4331,23.0,5.0,SANGS2006340,Jetting,0.0,Miamisburg CCTV,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,1.0,984 Somerset Dr.,BML,09:07:00,138.699996948242,,,8.10000038146973,SANMH200634,Dry,8.0,,,
1629,,4.1.16,"Miamisburg, OH",,Hazen & Sawyer,2016-06-01,2016-06-01,Downstream,,,8.10000038146973,SANMH200634,,,,Not Controlled,,8.0,1222.0,True,138.699996948242,,Light Highway,edge of street,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,4231,17.0,4531,39.0,4325,22.0,5.0,SANGS2006350,Jetting,0.0,Miamisburg CCTV,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,1.0,985 Somerset Dr.,BML,08:36:00,138.699996948242,,,6.19999980926514,SANMH200635,Dry,8.0,,,
1630,,4.1.16,"Miamisburg, OH",,Hazen & Sawyer,2016-06-01,2016-06-01,Downstream,,,6.19999980926514,SANMH200635,,,,Not Controlled,,8.0,1223.0,True,298.399993896484,,Light Highway,center of street,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2200,4.0,4326,24.0,4324,20.0,5.0,SANGS2006360,Jetting,0.0,Miamisburg CCTV,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,1.0,990 Somerset Dr.,BML,07:44:00,298.399993896484,,,10.1000003814697,SANMH200636,Dry,8.0,,,
1631,,4.1.16,"Miamisburg, OH",,Hazen & Sawyer,2016-06-01,2016-06-01,Downstream,,,10.1000003814697,SANMH200636,,,,Not Controlled,,8.0,1224.0,True,133.100006103516,,Light Highway,center of street,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2200,4.0,3124,11.0,3122,7.0,5.0,SANGS2006370,Jetting,0.0,Miamisburg CCTV,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,1.0,1302 Marsha Dr.,BML,07:21:00,133.100006103516,,,9.19999980926514,SANMH200637,Dry,8.0,,,
1632,Segment ID on video incorrect,4.1.16,"Miamisburg, OH",,Hazen & Sawyer,2016-05-31,2016-05-31,Downstream,,,10.1000003814697,SANMH200608,,,,Not Controlled,,8.0,1225.0,True,225.0,,Light Highway,center of street,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2500,10.0,4226,20.0,4221,10.0,5.0,SANGS2001111,Jetting,0.0,Miamisburg CCTV,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,1.0,1222 Wise Dr.,BML,16:00:00,225.0,,,11.5,SANMH200111,Dry,8.0,,,
1633,,4.1.16,"Miamisburg, OH",,Hazen & Sawyer,2016-05-31,2016-05-31,Downstream,,,6.80000019073486,SANMH200605,,,,Not Controlled,,8.0,1226.0,True,275.0,,Light Highway,center of street,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2411,9.0,514A,92.0,514A,83.0,5.0,SANGS2006040,Jetting,0.0,Miamisburg CCTV,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,1.0,1336 Wise Dr.,BML,15:12:00,275.0,,,7.0,SANMH200604,Dry,8.0,,,
1634,Segment ID on video incorrect,4.1.16,"Miamisburg, OH",,Hazen & Sawyer,2016-05-31,2016-05-31,Upstream,,,7.0,SANMH200604,,,,Plugged,,8.0,1227.0,True,100.099998474121,,Light Highway,center of street,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2100,2.0,2100,2.0,0000,0.0,5.0,SANGS2006031,Jetting,0.0,Miamisburg CCTV,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,1.0,760 S Linden Ave.,BML,14:27:00,100.099998474121,,,5.30000019073486,SANMH200603,Dry,8.0,,,
1635,Modified segment on map; see 1696_MCF_SANMH200763_5.31.16_BML,4.1.16,"Miamisburg, OH",,Hazen & Sawyer,2016-05-31,2016-05-31,Downstream,,,8.5,SANMH200763,,,,Not Controlled,,8.0,1228.0,True,107.900001525879,,Light Highway,center of street,Polyvinyl Chloride,,,City of Miamisburg,1696.0,0000,0.0,0000,0.0,0000,0.0,12.0,SANGS2006560,Jetting,0.0,Miamisburg CCTV,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,1.0,1225 Warwick Dr.,BML,13:58:00,107.900001525879,,,8.60000038146973,SANMH200656,Dry,8.0,,,
1636,,4.1.16,"Miamisburg, OH",,Hazen & Sawyer,2016-05-31,2016-05-31,Downstream,,,9.19999980926514,SANMH20037,,,,Not Controlled,,8.0,1229.0,True,114.900001525879,,Light Highway,center of street,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2400,8.0,4828,49.0,4824,41.0,5.0,SANGS2006660,Jetting,0.0,Miamisburg CCTV,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,1.0,1228 Marsha Dr.,BML,13:23:00,114.900001525879,,,9.0,SANMH200666,Dry,8.0,,,
1637,,4.1.16,"Miamisburg, OH",,Hazen & Sawyer,2016-05-31,2016-05-31,Upstream,,,8.60000038146973,SANMH200762,,,,Not Controlled,,8.0,1230.0,True,38.2999992370605,,Yard,resident's backyard,Polyvinyl Chloride,,,City of Miamisburg,1696.0,0000,0.0,0000,0.0,0000,0.0,12.0,SANGS2007630,Jetting,0.0,Miamisburg CCTV,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,1.0,1221 Warwick Dr.,BML,13:09:00,38.2999992370605,,,8.5,SANMH200763,Dry,8.0,,,
1638,Segment ID on video incorrect / Segment had to be added to map; see 1696_MCF_SANMH200763_5.31.16_BML,4.1.16,"Miamisburg, OH",,Hazen & Sawyer,2016-05-31,2016-05-31,Upstream,,,9.0,SANMH200666,,,,Not Controlled,,8.0,1231.0,True,131.699996948242,,Yard,resident's yard,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2300,6.0,4124,12.0,4121,6.0,5.0,SANGS2006560A,Jetting,0.0,Miamisburg CCTV,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,1.0,1225 Warwick Dr.,BML,12:49:00,131.699996948242,,,8.60000038146973,SANMH200762,Dry,8.0,,,
1639,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-07-09,2015-07-08,Downstream,,,8.69999980926514,SANMH200164,,,,Not Controlled,,8.0,1232.0,True,15.6999998092651,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2200,4.0,3123,10.0,3121,6.0,3.0,SANGS2001630,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,417 E Linden St.,CLH,08:30:00,15.6999998092651,,,8.39999961853027,SANMH200163,Light Rain,8.0,,,
1640,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-07-09,2015-07-08,Downstream,,,8.89999961853027,SANMH200165,,,,Not Controlled,,8.0,1233.0,True,19.0,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,0000,0.0,3100,3.0,3100,3.0,3.0,SANGS2001640,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,402 E Linden St.,CLH,08:45:00,19.0,,,8.69999980926514,SANMH200164,Light Rain,8.0,,,
1641,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-07-09,2015-07-08,Downstream,,,11.1999998092651,SANMH200043,,,,Plugged,,8.0,1234.0,True,170.0,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2711,15.0,312B,37.0,3128,22.0,3.0,SANGS2001650,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,411 E Linden St.,CLH,09:08:00,170.0,,,8.89999961853027,SANMH200165,Light Rain,8.0,,,
1642,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-07-09,2015-07-09,Downstream,,,9.69999980926514,SANMH200748,,,,Not Controlled,,8.0,1235.0,True,35.0999984741211,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2514,14.0,3126,22.0,3121,8.0,3.0,SANGS2007490,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,922 Cole Ave.,CLH,10:23:00,35.0999984741211,,,6.69999980926514,SANMH200749,Light Rain,8.0,,,
1643,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-07-09,2015-07-09,Downstream,,,8.89999961853027,SANMH200019,,,,Not Controlled,,8.0,1236.0,True,121.5,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2200,4.0,5227,30.0,5225,26.0,3.0,SANGS2007480,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,128 Cole Ave.,CLH,10:44:00,121.5,,,9.69999980926514,SANMH200748,Light Rain,8.0,,,
1644,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-07-09,2015-07-09,Downstream,,,10.0,SANMH200218,,,,Not Controlled,,8.0,1237.0,True,253.899993896484,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2215,9.0,382A,55.0,3828,46.0,3.0,SANGS2000190,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,111 Cole Ave.,CLH,11:27:00,253.899993896484,,,8.89999961853027,SANMH200019,Light Rain,8.0,,,
1645,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-07-09,2015-07-09,Downstream,,,5.69999980926514,SANMH500042,,,,Not Controlled,,8.0,1238.0,True,269.700012207031,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,312B,42.0,392C,80.0,3826,38.0,3.0,SANGS5000430,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1138 Dayket Cir.,CLH,12:39:00,269.700012207031,,,5.30000019073486,SANMH500043,Light Rain,8.0,,,
1646,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-07-09,2015-07-09,Downstream,,,6.59999990463257,SANMH500041,,,,Not Controlled,,8.0,1239.0,True,298.200012207031,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2900,18.0,3129,23.0,3112,5.0,3.0,SANGS5000420,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1117 Dayket Cir.,CLH,13:38:00,298.200012207031,,,5.69999980926514,SANMH500042,Light Rain,8.0,,,
1647,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-07-09,2015-07-09,Downstream,,,6.59999990463257,SANMH500041,,,,Not Controlled,,8.0,1240.0,True,255.100006103516,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2300,6.0,4134,34.0,4134,28.0,3.0,SANGS5000480,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,943 N 11th St.,CLH,14:31:00,255.100006103516,,,6.0,SANMH500048,Light Rain,8.0,,,
1648,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-07-09,2015-07-09,Downstream,,,6.69999980926514,SANMH500040,,,,Not Controlled,,8.0,1241.0,True,48.2000007629395,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,0000,0.0,2300,6.0,2300,6.0,3.0,SANGS5000410,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,857 N 11th St.,CLH,15:59:00,48.2000007629395,,,6.59999990463257,SANMH500041,Light Rain,8.0,,,
1649,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-07-09,2015-07-09,Downstream,,,7.09999990463257,SANMH500039,,,,Not Controlled,,8.0,1242.0,True,291.899993896484,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,3126,16.0,312A,32.0,2800,16.0,3.0,SANGS5000400,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,857 N 11th St.,CLH,16:17:00,291.899993896484,,,6.69999980926514,SANMH500040,Light Rain,8.0,,,
1650,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-07-09,2015-07-09,Downstream,,,11.3999996185303,SANMH500037,,,,Not Controlled,,8.0,1243.0,True,252.5,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,3229,24.0,5133,43.0,5131,19.0,3.0,SANGS5000390,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,734 N 11th St.,CLH,16:58:00,252.5,,,7.09999990463257,SANMH500039,Light Rain,8.0,,,
1651,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-07-10,2015-07-09,Downstream,,,11.3999996185303,SANMH500037,,,,De-Watered using Jetter,,8.0,1244.0,True,303.799987792969,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2E00,58.0,522F,72.0,5222,14.0,3.0,SANGS4000380,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1028Kercher St.,CLH,07:26:00,303.799987792969,,,2.79999995231628,SANMH400038,Dry,8.0,,,
1652,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-07-10,2015-07-09,Downstream,,,9.69999980926514,SANMH500029,,,,Not Controlled,,8.0,1245.0,True,240.699996948242,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2100,2.0,5141,29.0,5141,27.0,3.0,SANGS5000270,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,739 Loop St.,CLH,11:09:00,240.699996948242,,,9.5,SANMH500027,Dry,8.0,,,
1653,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-07-10,2015-07-10,Downstream,,,8.39999961853027,SANMH500030,,,,Not Controlled,,8.0,1246.0,True,102.900001525879,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2519,19.0,4125,25.0,4112,6.0,3.0,SANGS5000290,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,727 Loop St.,CLH,11:43:00,102.900001525879,,,9.69999980926514,SANMH500029,Dry,8.0,,,
1654,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-07-10,2015-07-10,Downstream,,,8.39999961853027,SANMH500031,,,,Not Controlled,,8.0,1247.0,True,302.0,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,4128,33.0,5245,80.0,5244,47.0,3.0,SANGS5000300,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,721 Loop St.,CLH,12:25:00,302.0,,,8.39999961853027,SANMH500030,Dry,8.0,,,
1655,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-07-10,2015-07-10,Downstream,,,8.19999980926514,SANMH500024,,,,Not Controlled,,8.0,1248.0,True,168.100006103516,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2600,12.0,5242,33.0,5242,21.0,3.0,SANGS5000250,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,743 Loop St.,CLH,13:45:00,168.100006103516,,,6.40000009536743,SANMH500025,Dry,8.0,,,
1656,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-07-10,2015-07-10,Downstream,,,8.39999961853027,SANMH500023,,,,Not Controlled,,8.0,1249.0,True,127.099998474121,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,0000,0.0,4112,6.0,4112,6.0,3.0,SANGS5000240,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,749 Loop St.,CLH,14:15:00,127.099998474121,,,8.19999980926514,SANMH500024,Dry,8.0,,,
1657,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-07-10,2015-07-10,Downstream,,,9.19999980926514,SANMH500032,,,,Not Controlled,,8.0,1250.0,True,132.0,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,0000,0.0,5131,8.0,5131,8.0,3.0,SANGS5000230,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1152 Kercher St.,CLH,14:42:00,132.0,,,8.39999961853027,SANMH500023,Dry,8.0,,,
1658,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-07-10,2015-07-10,Downstream,,,8.39999961853027,SANMH500031,,,,Not Controlled,,8.0,1251.0,True,258.100006103516,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2300,6.0,4124,13.0,4121,7.0,3.0,SANGS5000320,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1126 Kercher St.,CLH,14:58:00,258.100006103516,,,9.19999980926514,SANMH500032,Dry,8.0,,,
1659,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-07-10,2015-07-10,Downstream,,,11.3999996185303,SANMH500037,,,,Not Controlled,,8.0,1252.0,True,282.5,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,312A,29.0,312B,36.0,2311,7.0,3.0,SANGS5000310,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1126 Kercher St.,CLH,15:24:00,282.5,,,8.39999961853027,SANMH500031,Dry,8.0,,,
1660,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-07-11,2015-07-11,Upstream,,,6.40000009536743,SANMH500011,,,,Not Controlled,,8.0,1253.0,True,269.0,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2100,2.0,2100,2.0,0,0.0,3.0,SANGS5009010,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1232 Simonton Ave.,CLH,09:16:00,269.0,,,0.0,SANMH500901,Dry,8.0,,,
1661,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-07-11,2015-07-11,Downstream,,,8.0,SANMH500008,,,,Not Controlled,,8.0,1254.0,True,292.200012207031,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2500,10.0,4129,22.0,4124,12.0,3.0,SANGS5000110,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1218 Simonton Ave.,CLH,09:56:00,292.200012207031,,,6.40000009536743,SANMH500011,Dry,8.0,,,
1662,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-07-11,2015-07-11,Upstream,,,6.80000019073486,SANMH500006,,,,Not Controlled,,8.0,1255.0,True,247.699996948242,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2100,2.0,2500,10.0,2400,8.0,3.0,SANGS5000070,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1232 Case Ave.,CLH,10:56:00,247.699996948242,,,6.69999980926514,SANMH500007,Dry,8.0,,,
1663,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-07-11,2015-07-11,Downstream,,,10.1999998092651,SANMH500005,,,,Not Controlled,,8.0,1256.0,True,249.600006103516,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2115,7.0,2215,9.0,2100,2.0,3.0,SANGS5000060,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1216 Case Ave.,CLH,11:29:00,249.600006103516,,,6.80000019073486,SANMH500006,Dry,8.0,,,
1664,Unable to pass 90 degree angle at mouth of US pipe / reverse setup required.,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-07-11,2015-07-11,Downstream,,,10.1999998092651,SANMH500005,,,,Not Controlled,,8.0,1257.0,True,0.0,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,0000,0.0,0000,0.0,0,0.0,3.0,SANGS5000081,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1203 Simonton Ave.,CLH,12:50:00,262.700012207031,,,8.0,SANMH500008,Dry,8.0,,,
1665,Unable to pass 90 degree angle at mouth of US pipe / reverse setup complete.,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-07-11,2015-07-11,Upstream,,,10.1999998092651,SANMH500005,,,,Not Controlled,,8.0,1258.0,True,262.700012207031,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2412,10.0,2412,10.0,0,0.0,3.0,SANGS5000081,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1203 Simonton Ave.,CLH,13:03:00,262.700012207031,,,8.0,SANMH500008,Dry,8.0,,,
1666,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-07-11,2015-07-11,Downstream,,,10.8000001907349,SANMH500012,,,,Not Controlled,,8.0,1259.0,True,283.299987792969,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2215,9.0,5131,39.0,5131,30.0,3.0,SANGS5000050,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,431 N 12th St.,CLH,13:47:00,283.299987792969,,,10.1999998092651,SANMH500005,Dry,8.0,,,
